67-冀东水泥（000401.SZ）的数据已成功保存到 冀东水泥_000401.SZ.csv
68-金 融 街（000402.SZ）的数据已成功保存到 金 融 街_000402.SZ.csv
69-派林生物（000403.SZ）的数据已成功保存到 派林生物_000403.SZ.csv
70-长虹华意（000404.SZ）的数据已成功保存到 长虹华意_000404.SZ.csv
71-胜利股份（000407.SZ）的数据已成功保存到 胜利股份_000407.SZ.csv
72-藏格矿业（000408.SZ）的数据已成功保存到 藏格矿业_000408.SZ.csv
73-云鼎科技（000409.SZ）的数据已成功保存到 云鼎科技_000409.SZ.csv
74-沈阳机床（000410.SZ）的数据已成功保存到 沈阳机床_000410.SZ.csv
75-英特集团（000411.SZ）的数据已成功保存到 英特集团_000411.SZ.csv
76-渤海租赁（000415.SZ）的数据已成功保存到 渤海租赁_000415.SZ.csv
77-合百集团（000417.SZ）的数据已成功保存到 合百集团_000417.SZ.csv
78-通程控股（000419.SZ）的数据已成功保存到 通程控股_000419.SZ.csv
79-吉林化纤（000420.SZ）的数据已成功保存到 吉林化纤_000420.SZ.csv
80-南京公用（000421.SZ）的数据已成功保存到 南京公用_000421.SZ.csv
81-湖北宜化（000422.SZ）的数据已成功保存到 湖北宜化_000422.SZ.csv
82-东阿阿胶（000423.SZ）的数据已成功保存到 东阿阿胶_000423.SZ.csv
83-徐工机械（000425.SZ）的数据已成功保存到 徐工机械_000425.SZ.csv
84-兴业银锡（000426.SZ）的数据已成功保存到 兴业银锡_000426.SZ.csv
85-华天酒店（000428.SZ）的数据已成功保存到 华天酒店_000428.SZ.csv
86-粤高速Ａ（000429.SZ）的数据已成功保存到 粤高速Ａ_000429.SZ.csv
87-张家界（000430.SZ）的数据已成功保存到 张家界_000430.SZ.csv
88-ST晨鸣（000488.SZ）的数据已成功保存到 ST晨鸣_000488.SZ.csv
89-山东路桥（000498.SZ）的数据已成功保存到 山东路桥_000498.SZ.csv
90-武商集团（000501.SZ）的数据已成功保存到 武商集团_000501.SZ.csv
91-国新健康（000503.SZ）的数据已成功保存到 国新健康_000503.SZ.csv
92-南华生物（000504.SZ）的数据已成功保存到 南华生物_000504.SZ.csv
93-京粮控股（000505.SZ）的数据已成功保存到 京粮控股_000505.SZ.csv
获取 94-*ST中润（000506.SZ）的数据时出现错误：[Errno 22] Invalid argument: '*ST中润_000506.SZ.csv'
95-珠海港（000507.SZ）的数据已成功保存到 珠海港_000507.SZ.csv
96-华塑控股（000509.SZ）的数据已成功保存到 华塑控股_000509.SZ.csv
97-新金路（000510.SZ）的数据已成功保存到 新金路_000510.SZ.csv
98-丽珠集团（000513.SZ）的数据已成功保存到 丽珠集团_000513.SZ.csv
99-渝 开 发（000514.SZ）的数据已成功保存到 渝 开 发_000514.SZ.csv
100-国际医学（000516.SZ）的数据已成功保存到 国际医学_000516.SZ.csv
101-荣安地产（000517.SZ）的数据已成功保存到 荣安地产_000517.SZ.csv
102-四环生物（000518.SZ）的数据已成功保存到 四环生物_000518.SZ.csv
103-中兵红箭（000519.SZ）的数据已成功保存到 中兵红箭_000519.SZ.csv
104-凤凰航运（000520.SZ）的数据已成功保存到 凤凰航运_000520.SZ.csv
105-长虹美菱（000521.SZ）的数据已成功保存到 长虹美菱_000521.SZ.csv
106-红棉股份（000523.SZ）的数据已成功保存到 红棉股份_000523.SZ.csv
107-岭南控股（000524.SZ）的数据已成功保存到 岭南控股_000524.SZ.csv
108-ST红太阳（000525.SZ）的数据已成功保存到 ST红太阳_000525.SZ.csv
